live_detail_id,live_id,sort,color,performers,special_keys,jp_name,name,difficulty,level,duration,Tap,Long,Flick,Slide
1445,366,5034,3,"Honda Mio, Katagiri Sanae, Jougasaki Mika, Moroboshi Kirari, Sato Shin",,SUN♡FLOWER,SUN♡FLOWER,5,29,128.0,486,106,316,90
1446,70,3026,3,Hoshi Syoko,solo,毒茸伝説,Dokukinoko Densetsu,5,30,124.044944,542,50,183,205
1447,367,2013,1,"Abe Nana, Sato Shin",,凸凹スピードスター,Decoboco Speed Star,101,31,126.26087,484,35,319,239
1448,370,2015,2,"Takagaki Kaede, Hayami Kanade",,Pretty Liar,Pretty Liar,101,29,127.078652,411,72,183,199
1449,366,5034,3,"Honda Mio, Katagiri Sanae, Jougasaki Mika, Moroboshi Kirari, Sato Shin",,SUN♡FLOWER,SUN♡FLOWER,101,29,128.0,481,112,312,90
1450,2,1002,4,"Koshimizu Sachiko, Shibuya Rin, Takagaki Kaede, Kanzaki Ranko, Anastasia",,輝く世界の魔法,Kagayaku Sekai no Mahou,11,7,125.232558,124,44,0,0
1451,2,1002,4,"Koshimizu Sachiko, Shibuya Rin, Takagaki Kaede, Kanzaki Ranko, Anastasia",,輝く世界の魔法,Kagayaku Sekai no Mahou,12,16,125.232558,133,29,54,178
1452,58,1013,3,"Takamori Aiko, Hoshi Syoko, Hori Yuko, Hino Akane, Totoki Airi",,絶対特権主張しますっ !,Zettai Tokken Shuchou Shimasuu!,11,8,123.6,137,58,0,0
1453,58,1013,3,"Takamori Aiko, Hoshi Syoko, Hori Yuko, Hino Akane, Totoki Airi",,絶対特権主張しますっ !,Zettai Tokken Shuchou Shimasuu!,12,16,123.6,93,88,86,77
1459,379,2020,4,"Domyoji Karin, Wakiyama Tamami, Hamaguchi Ayame",,義勇忍侠花吹雪,Giyuu Ninkyou Hanafubuki,1,8,121.875,62,54,0,0
1460,379,2020,4,"Domyoji Karin, Wakiyama Tamami, Hamaguchi Ayame",,義勇忍侠花吹雪,Giyuu Ninkyou Hanafubuki,2,13,121.875,127,88,0,0
1461,379,2020,4,"Domyoji Karin, Wakiyama Tamami, Hamaguchi Ayame",,義勇忍侠花吹雪,Giyuu Ninkyou Hanafubuki,3,19,121.875,230,130,48,0
1462,379,2020,4,"Domyoji Karin, Wakiyama Tamami, Hamaguchi Ayame",,義勇忍侠花吹雪,Giyuu Ninkyou Hanafubuki,4,26,121.875,412,155,190,0
1463,93,3052,1,Shiragiku Hotaru,solo,谷の底で咲く花は,Tani no Soko de Saku Hana wa,1,6,134.285714,55,22,0,0
1464,93,3052,1,Shiragiku Hotaru,solo,谷の底で咲く花は,Tani no Soko de Saku Hana wa,2,11,134.285714,84,54,0,0
1465,93,3052,1,Shiragiku Hotaru,solo,谷の底で咲く花は,Tani no Soko de Saku Hana wa,3,16,134.285714,135,86,24,0
1466,93,3052,1,Shiragiku Hotaru,solo,谷の底で咲く花は,Tani no Soko de Saku Hana wa,4,25,134.285714,157,134,184,0
1472,378,2019,2,"Kamijo Haruna, Araki Hina",,Needle Light,Needle Light,1,7,128.148148,63,40,0,0
1473,378,2019,2,"Kamijo Haruna, Araki Hina",,Needle Light,Needle Light,2,14,128.148148,157,78,0,0
1474,378,2019,2,"Kamijo Haruna, Araki Hina",,Needle Light,Needle Light,3,18,128.148148,263,101,22,0
1475,378,2019,2,"Kamijo Haruna, Araki Hina",,Needle Light,Needle Light,4,26,128.148148,300,364,102,0
1476,3,1003,4,"Shimamura Uzuki, Ogata Chieri, Abe Nana, Shibuya Rin, Sagisawa Fumika, Takagaki Kaede, Honda Mio, Takamori Aiko, Himekawa Yuki",,We're the friends!,We're the friends!,11,7,122.696629,102,46,0,0
1477,3,1003,4,"Shimamura Uzuki, Ogata Chieri, Abe Nana, Shibuya Rin, Sagisawa Fumika, Takagaki Kaede, Honda Mio, Takamori Aiko, Himekawa Yuki",,We're the friends!,We're the friends!,12,15,124.044944,138,32,42,92
1478,92,3051,3,Murakami Tomoe,solo,おんなの道は星の道,Onna no Michi wa Hoshi no Michi,11,4,120.0,38,48,0,0
1479,92,3051,3,Murakami Tomoe,solo,おんなの道は星の道,Onna no Michi wa Hoshi no Michi,12,17,120.0,10,38,73,199
1485,381,2022,1,"Kurosaki Chitose, Shirayuki Chiyo",,Fascinate,Fascinate,1,8,128.0,65,52,0,0
1486,381,2022,1,"Kurosaki Chitose, Shirayuki Chiyo",,Fascinate,Fascinate,2,13,127.2,143,56,0,0
1487,381,2022,1,"Kurosaki Chitose, Shirayuki Chiyo",,Fascinate,Fascinate,3,18,127.2,260,108,26,0
1488,381,2022,1,"Kurosaki Chitose, Shirayuki Chiyo",,Fascinate,Fascinate,4,26,128.0,344,167,187,0
1489,39,5020,2,Anastasia,,Nebula Sky,Nebula Sky,1,6,131.478261,35,34,0,0
1490,39,5020,2,Anastasia,,Nebula Sky,Nebula Sky,2,13,131.478261,117,84,0,0
1491,39,5020,2,Anastasia,,Nebula Sky,Nebula Sky,3,18,131.478261,214,123,34,0
1492,39,5020,2,Anastasia,,Nebula Sky,Nebula Sky,4,25,131.478261,261,224,46,0
1493,811,8011,3,Ootsuki Yui,collab,スターラブレイション,Star Loveration,1,7,127.819498,100,14,0,0
1494,811,8011,3,Ootsuki Yui,collab,スターラブレイション,Star Loveration,2,13,127.819498,174,42,0,0
1495,811,8011,3,Ootsuki Yui,collab,スターラブレイション,Star Loveration,3,18,127.819498,300,60,34,0
1496,811,8011,3,Ootsuki Yui,collab,スターラブレイション,Star Loveration,4,26,127.819498,532,115,57,0
1497,812,8012,2,Matsunaga Ryo,collab,ツバサ,Tsubasa,1,7,125.714286,108,8,0,0
1498,812,8012,2,Matsunaga Ryo,collab,ツバサ,Tsubasa,2,12,125.714286,178,8,0,0
1499,812,8012,2,Matsunaga Ryo,collab,ツバサ,Tsubasa,3,16,125.714286,275,43,6,0
1500,812,8012,2,Matsunaga Ryo,collab,ツバサ,Tsubasa,4,24,125.714286,444,57,64,0
1506,382,1052,2,"Fujiwara Hajime, Hojo Karen, Ninomiya Asuka",,未完成の歴史,Mikansei no Rekishi,1,7,126.290323,80,16,0,0
1507,382,1052,2,"Fujiwara Hajime, Hojo Karen, Ninomiya Asuka",,未完成の歴史,Mikansei no Rekishi,2,12,126.706989,130,30,0,0
1508,382,1052,2,"Fujiwara Hajime, Hojo Karen, Ninomiya Asuka",,未完成の歴史,Mikansei no Rekishi,3,17,126.706989,188,94,29,0
1509,382,1052,2,"Fujiwara Hajime, Hojo Karen, Ninomiya Asuka",,未完成の歴史,Mikansei no Rekishi,4,25,126.706989,288,155,80,0
1510,368,2014,1,"Ichinose Shiki, Miyamoto Frederica",,クレイジークレイジー,Crazy Crazy,5,29,134.265734,329,63,140,451
1511,71,3038,1,Ichinose Shiki,solo,秘密のトワレ,Himitsu no Toilette,5,30,124.195804,457,10,259,221
1512,372,2016,2,"Matsunaga Ryo, Shirasaka Koume",,アンデッド・ダンスロック,Undead Dance Rock,5,29,117.428571,318,97,228,245
1513,72,3024,2,Shirasaka Koume,solo,小さな恋の密室事件,Chiisana Koi no Misshitsu Jiken,5,30,127.228916,287,55,222,316
1514,371,9019,4,"Sakurai Momoka, Sasaki Chie, Tachibana Arisu, Yuki Haru, Ryuzaki Kaoru",,ドレミファクトリー !,Doremy Factory,5,28,127.77006,547,122,134,80
1515,76,3037,3,Katagiri Sanae,solo,Can't Stop!!,Can't Stop!!,5,29,131.428571,805,47,100,25
1516,368,2014,1,"Ichinose Shiki, Miyamoto Frederica",,クレイジークレイジー,Crazy Crazy,101,29,134.265734,329,64,139,451
1517,372,2016,2,"Matsunaga Ryo, Shirasaka Koume",,アンデッド・ダンスロック,Undead Dance Rock,101,29,117.428571,314,101,228,245
1518,371,9019,4,"Sakurai Momoka, Sasaki Chie, Tachibana Arisu, Yuki Haru, Ryuzaki Kaoru",,ドレミファクトリー !,Doremy Factory,101,28,127.77006,542,122,127,80
1528,383,2023,3,"Hisakawa Nagi, Hisakawa Hayate",,O-Ku-Ri-Mo-No Sunday!,O-Ku-Ri-Mo-No Sunday!,1,7,130.758621,82,26,0,0
1529,383,2023,3,"Hisakawa Nagi, Hisakawa Hayate",,O-Ku-Ri-Mo-No Sunday!,O-Ku-Ri-Mo-No Sunday!,2,13,130.758621,154,40,0,0
1530,383,2023,3,"Hisakawa Nagi, Hisakawa Hayate",,O-Ku-Ri-Mo-No Sunday!,O-Ku-Ri-Mo-No Sunday!,3,18,130.758621,292,61,100,0
1531,383,2023,3,"Hisakawa Nagi, Hisakawa Hayate",,O-Ku-Ri-Mo-No Sunday!,O-Ku-Ri-Mo-No Sunday!,4,26,130.758621,476,97,221,0
1532,4,1004,4,"Shimamura Uzuki, Ogata Chieri, Abe Nana, Shibuya Rin, Honda Mio",,メッセージ,Message,11,6,120.5287059,60,32,0,0
1533,4,1004,4,"Shimamura Uzuki, Ogata Chieri, Abe Nana, Shibuya Rin, Honda Mio",,メッセージ,Message,12,15,120.5287059,91,8,69,140
1534,93,3052,1,Shiragiku Hotaru,solo,谷の底で咲く花は,Tani no Soko de Saku Hana wa,11,4,134.285714,44,44,0,0
1535,93,3052,1,Shiragiku Hotaru,solo,谷の底で咲く花は,Tani no Soko de Saku Hana wa,12,11,134.285714,43,21,8,98
1536,201,3201,1,Shimamura Uzuki,solo2,はにかみdays,Hamikami days,1,7,126.0,81,20,0,0
1537,201,3201,1,Shimamura Uzuki,solo2,はにかみdays,Hamikami days,2,12,126.0,143,22,0,0
1538,201,3201,1,Shimamura Uzuki,solo2,はにかみdays,Hamikami days,3,17,126.0,239,53,25,0
1539,201,3201,1,Shimamura Uzuki,solo2,はにかみdays,Hamikami days,4,23,126.0,278,92,101,0
1540,813,8013,3,Himekawa Yuki,collab,LIFE,LIFE,1,7,130.909091,104,6,0,0
1541,813,8013,3,Himekawa Yuki,collab,LIFE,LIFE,2,12,130.363636,172,24,0,0
1542,813,8013,3,Himekawa Yuki,collab,LIFE,LIFE,3,18,130.909091,289,60,32,0
1543,813,8013,3,Himekawa Yuki,collab,LIFE,LIFE,4,25,130.363636,484,148,40,0
1549,384,5035,1,"Shiina Noriko, Munakata Atsumi, Ichinose Shiki, Maekawa Miku, Otokura Yuuki",,きゅん・きゅん・まっくす,Kyun Kyun Max,1,7,128.75,55,38,0,0
1550,384,5035,1,"Shiina Noriko, Munakata Atsumi, Ichinose Shiki, Maekawa Miku, Otokura Yuuki",,きゅん・きゅん・まっくす,Kyun Kyun Max,2,13,128.75,112,52,0,0
1551,384,5035,1,"Shiina Noriko, Munakata Atsumi, Ichinose Shiki, Maekawa Miku, Otokura Yuuki",,きゅん・きゅん・まっくす,Kyun Kyun Max,3,18,128.75,234,131,56,0
1552,384,5035,1,"Shiina Noriko, Munakata Atsumi, Ichinose Shiki, Maekawa Miku, Otokura Yuuki",,きゅん・きゅん・まっくす,Kyun Kyun Max,4,25,128.75,342,120,227,0
1553,374,1051,4,"Abe Nana, Sagisawa Fumika, Hojo Karen, Takafuji Kako, Honda Mio",,君への詩,Kimi e no Uta,5,28,131.650485,402,84,112,155
1554,74,3042,1,Nakano Yuka,solo,恋色エナジー,Koiiro Energy,5,28,129.438202,328,9,195,245
1555,375,1050,4,"Ichinose Shiki, Abe Nana, Sakuma Mayu, Sagisawa Fumika, Hojo Karen, Takafuji Kako, Honda Mio, Kita Hinako, Nanjo Hikaru",,Trust me,Trust me,5,30,132.110092,652,0,201,145
1556,75,3039,2,Shiomi Syuko,solo,青の一番星,Ao no Ichibanboshi,5,29,116.351351,395,177,237,116
1557,376,2017,3,"Fujiwara Hajime, Yorita Yoshino",,Sunshine See May,Sunshine See May,5,29,128.316832,314,29,225,96
1558,73,3032,3,Himekawa Yuki,solo,気持ちいいよね　一等賞 !,Kimochi ii yo ne Ittoushou!,5,29,121.492384,314,111,507,54
1559,374,1051,4,"Abe Nana, Sagisawa Fumika, Hojo Karen, Takafuji Kako, Honda Mio",,君への詩,Kimi e no Uta,101,28,131.650485,341,80,100,171
1560,375,1050,4,"Ichinose Shiki, Abe Nana, Sakuma Mayu, Sagisawa Fumika, Hojo Karen, Takafuji Kako, Honda Mio, Kita Hinako, Nanjo Hikaru",,Trust me,Trust me,101,30,132.110092,659,0,201,135
1561,376,2017,3,"Fujiwara Hajime, Yorita Yoshino",,Sunshine See May,Sunshine See May,101,29,128.316832,314,30,224,96
1567,385,9022,4,"Abe Nana, Tada Riina, Nitta Minami, Aiba Yumi, Jougasaki Rika",,無重力シャトル,Mujuuryoku Shuttle,1,8,129.103448,99,20,0,0
1568,385,9022,4,"Abe Nana, Tada Riina, Nitta Minami, Aiba Yumi, Jougasaki Rika",,無重力シャトル,Mujuuryoku Shuttle,2,13,129.931034,169,34,0,0
1569,385,9022,4,"Abe Nana, Tada Riina, Nitta Minami, Aiba Yumi, Jougasaki Rika",,無重力シャトル,Mujuuryoku Shuttle,3,18,129.931034,326,83,28,0
1570,385,9022,4,"Abe Nana, Tada Riina, Nitta Minami, Aiba Yumi, Jougasaki Rika",,無重力シャトル,Mujuuryoku Shuttle,4,26,129.931034,520,92,112,0
1571,202,3202,2,Shibuya Rin,solo2,AnemoneStar,AnemoneStar,1,8,127.586207,80,30,0,0
1572,202,3202,2,Shibuya Rin,solo2,AnemoneStar,AnemoneStar,2,13,127.586207,138,48,0,0
1573,202,3202,2,Shibuya Rin,solo2,AnemoneStar,AnemoneStar,3,18,127.586207,246,104,10,0
1574,202,3202,2,Shibuya Rin,solo2,AnemoneStar,AnemoneStar,4,26,127.586207,328,204,117,0
1575,19,5001,4,"Shimamura Uzuki, Mimura Kanako, Ogata Chieri, Maekawa Miku, Futaba Anzu, Shibuya Rin, Tada Riina, Nitta Minami, Kanzaki Ranko, Anastasia, Honda Mio, Akagi Miria, Jougasaki Rika, Moroboshi Kirari",,Star!!,Star!!,11,8,126.741573,124,50,0,0
1576,19,5001,4,"Shimamura Uzuki, Mimura Kanako, Ogata Chieri, Maekawa Miku, Futaba Anzu, Shibuya Rin, Tada Riina, Nitta Minami, Kanzaki Ranko, Anastasia, Honda Mio, Akagi Miria, Jougasaki Rika, Moroboshi Kirari",,Star!!,Star!!,12,17,126.741573,92,53,91,164
1577,303,1022,1,"Nakano Yuka, Igarashi Kyoko, Sakurai Momoka, Ichinose Shiki, Miyamoto Frederica",,明日また会えるよね,Ashita Mata Aeru yo ne,11,5,124.965517,60,44,0,0
1578,303,1022,1,"Nakano Yuka, Igarashi Kyoko, Sakurai Momoka, Ichinose Shiki, Miyamoto Frederica",,明日また会えるよね,Ashita Mata Aeru yo ne,12,16,124.965517,142,32,85,112
1584,386,5036,2,"Matsunaga Ryo, Takagaki Kaede, Yamato Aki, Ninomiya Asuka, Takafuji Kako",,Max Beat,Max Beat,1,8,125.0,88,24,0,0
1585,386,5036,2,"Matsunaga Ryo, Takagaki Kaede, Yamato Aki, Ninomiya Asuka, Takafuji Kako",,Max Beat,Max Beat,2,13,125.0,102,84,0,0
1586,386,5036,2,"Matsunaga Ryo, Takagaki Kaede, Yamato Aki, Ninomiya Asuka, Takafuji Kako",,Max Beat,Max Beat,3,18,125.0,231,143,41,0
1587,386,5036,2,"Matsunaga Ryo, Takagaki Kaede, Yamato Aki, Ninomiya Asuka, Takafuji Kako",,Max Beat,Max Beat,4,26,125.0,417,162,119,0
1593,387,9906,4,"Ogata Chieri, Wakiyama Tamami, Yuki Haru, Akagi Miria, Jougasaki Mika",,青空エール,Aozora Yell,1,7,121.924099,102,16,0,0
1594,387,9906,4,"Ogata Chieri, Wakiyama Tamami, Yuki Haru, Akagi Miria, Jougasaki Mika",,青空エール,Aozora Yell,2,13,121.924099,127,74,0,0
1595,387,9906,4,"Ogata Chieri, Wakiyama Tamami, Yuki Haru, Akagi Miria, Jougasaki Mika",,青空エール,Aozora Yell,3,18,121.924099,253,91,9,0
1596,387,9906,4,"Ogata Chieri, Wakiyama Tamami, Yuki Haru, Akagi Miria, Jougasaki Mika",,青空エール,Aozora Yell,4,25,121.924099,371,93,118,0
1597,814,8014,1,Sakurai Momoka,collab,♡桃色片想い♡,Momoiro Kataomoi,1,8,124.675325,105,18,0,0
1598,814,8014,1,Sakurai Momoka,collab,♡桃色片想い♡,Momoiro Kataomoi,2,13,124.675325,133,74,0,0
1599,814,8014,1,Sakurai Momoka,collab,♡桃色片想い♡,Momoiro Kataomoi,3,17,124.675325,249,91,20,0
1600,814,8014,1,Sakurai Momoka,collab,♡桃色片想い♡,Momoiro Kataomoi,4,25,124.675325,421,97,86,0
1601,20,5002,4,"Shimamura Uzuki, Mimura Kanako, Ogata Chieri, Maekawa Miku, Futaba Anzu, Shibuya Rin, Tada Riina, Nitta Minami, Kanzaki Ranko, Anastasia, Honda Mio, Akagi Miria, Jougasaki Rika, Moroboshi Kirari",,夕映えプレゼント,Yuubae Present,11,4,124.457143,62,26,0,0
1602,20,5002,4,"Shimamura Uzuki, Mimura Kanako, Ogata Chieri, Maekawa Miku, Futaba Anzu, Shibuya Rin, Tada Riina, Nitta Minami, Kanzaki Ranko, Anastasia, Honda Mio, Akagi Miria, Jougasaki Rika, Moroboshi Kirari",,夕映えプレゼント,Yuubae Present,12,16,124.457143,140,51,45,135
1603,304,1023,2,"Tachibana Arisu, Sagisawa Fumika, Shiomi Syuko, Hayami Kanade, Ninomiya Asuka",,咲いてJewel,Saite Jewel,11,6,132.272727,105,36,0,0
1604,304,1023,2,"Tachibana Arisu, Sagisawa Fumika, Shiomi Syuko, Hayami Kanade, Ninomiya Asuka",,咲いてJewel,Saite Jewel,12,17,132.272727,129,22,105,151
1605,94,9907,3,Mukai Takumi,,炎の華,Honoo no Hana,1,8,134.042553,66,38,0,0
1606,94,9907,3,Mukai Takumi,,炎の華,Honoo no Hana,2,13,134.042553,139,64,0,0
1607,94,9907,3,Mukai Takumi,,炎の華,Honoo no Hana,3,17,134.042553,233,63,54,0
1608,94,9907,3,Mukai Takumi,,炎の華,Honoo no Hana,4,24,134.042553,352,111,120,0
1609,377,2018,1,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko",,Palette,Palette,5,29,134.0,587,146,66,151
1610,77,3040,1,Sakurai Momoka,solo,ラヴィアンローズ,La Vie en Rose,5,28,128.372093,305,43,165,364
1611,379,2020,4,"Domyoji Karin, Wakiyama Tamami, Hamaguchi Ayame",,義勇忍侠花吹雪,Giyuu Ninkyou Hanafubuki,5,29,121.875,516,74,127,207
1612,78,3036,2,Tachibana Arisu,solo,in fact,in fact,5,26,124.390244,303,49,84,80
1613,380,2021,3,"Honda Mio, Takamori Aiko, Hino Akane",,スパイスパラダイス,Spice Paradise,5,28,112.0,353,64,306,165
1614,79,3030,3,Hori Yuko,solo,ミラクルテレパシー,Miracle Telepathy,5,29,131.791908,615,65,136,182
1615,377,2018,1,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko",,Palette,Palette,101,29,134.0,585,146,66,151
1616,379,2020,4,"Domyoji Karin, Wakiyama Tamami, Hamaguchi Ayame",,義勇忍侠花吹雪,Giyuu Ninkyou Hanafubuki,101,29,121.875,514,74,125,205
1617,380,2021,3,"Honda Mio, Takamori Aiko, Hino Akane",,スパイスパラダイス,Spice Paradise,101,28,112.0,353,56,308,166
1623,388,5037,3,"Himekawa Yuki, Kitami Yuzu, Hino Akane, Kita Hinako, Nanjo Hikaru",,TAKAMARI☆CLIMAXXX!!!!!,TAKAMARI☆ CLIMAXXX!!!!!,1,9,127.428571,128,24,0,0
1624,388,5037,3,"Himekawa Yuki, Kitami Yuzu, Hino Akane, Kita Hinako, Nanjo Hikaru",,TAKAMARI☆CLIMAXXX!!!!!,TAKAMARI☆ CLIMAXXX!!!!!,2,13,127.428571,157,56,0,0
1625,388,5037,3,"Himekawa Yuki, Kitami Yuzu, Hino Akane, Kita Hinako, Nanjo Hikaru",,TAKAMARI☆CLIMAXXX!!!!!,TAKAMARI☆ CLIMAXXX!!!!!,3,19,127.428571,301,152,56,0
1626,388,5037,3,"Himekawa Yuki, Kitami Yuzu, Hino Akane, Kita Hinako, Nanjo Hikaru",,TAKAMARI☆CLIMAXXX!!!!!,TAKAMARI☆ CLIMAXXX!!!!!,4,27,127.428571,638,124,122,0
1634,389,9904,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio, Takamori Aiko, Hino Akane",,Stage Bye Stage,Stage Bye Stage,1,7,126.956522,106,14,0,0
1635,389,9904,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio, Takamori Aiko, Hino Akane",,Stage Bye Stage,Stage Bye Stage,2,13,126.956522,150,46,0,0
1636,389,9904,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio, Takamori Aiko, Hino Akane",,Stage Bye Stage,Stage Bye Stage,3,18,126.956522,306,31,12,0
1637,389,9904,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio, Takamori Aiko, Hino Akane",,Stage Bye Stage,Stage Bye Stage,4,25,126.956522,397,112,39,0
1638,389,9904,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio, Takamori Aiko, Hino Akane",,Stage Bye Stage,Stage Bye Stage,21,26,126.956522,545,0,16,144
1639,389,9904,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio, Takamori Aiko, Hino Akane",,Stage Bye Stage,Stage Bye Stage,22,30,126.956522,451,0,68,359
1640,401,1201,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Maekawa Miku, Futaba Anzu, Shibuya Rin, Kamiya Nao, Takagaki Kaede, Kanzaki Ranko, Hojo Karen, Honda Mio, Takamori Aiko, Akagi Miria, Hino Akane, Moroboshi Kirari",,お願い ! シンデレラ（GRAND VERSION）,Onegai! Cinderella (GRAND VERSION),21,26,126.1714286,324,0,22,276
1641,401,1201,4,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko, Maekawa Miku, Futaba Anzu, Shibuya Rin, Kamiya Nao, Takagaki Kaede, Kanzaki Ranko, Hojo Karen, Honda Mio, Takamori Aiko, Akagi Miria, Hino Akane, Moroboshi Kirari",,お願い ! シンデレラ（GRAND VERSION）,Onegai! Cinderella (GRAND VERSION),22,29,126.1714286,516,0,59,245
1642,341,9016,4,"Koshimizu Sachiko, Sakuma Mayu, Nitta Minami, Sagisawa Fumika, Honda Mio",,イリュージョニスタ !,Illusionista!,21,27,126.666667,340,0,7,413
1643,341,9016,4,"Koshimizu Sachiko, Sakuma Mayu, Nitta Minami, Sagisawa Fumika, Honda Mio",,イリュージョニスタ !,Illusionista!,22,31,126.666667,351,0,71,530
1644,373,9020,4,"Maekawa Miku, Anastasia, Ninomiya Asuka, Ootsuki Yui, Himekawa Yuki",,Starry-Go-Round,Starry-Go-Round,21,28,131.06383,276,0,18,989
1645,373,9020,4,"Maekawa Miku, Anastasia, Ninomiya Asuka, Ootsuki Yui, Himekawa Yuki",,Starry-Go-Round,Starry-Go-Round,22,31,131.06383,766,0,37,215
1646,375,1050,4,"Ichinose Shiki, Abe Nana, Sakuma Mayu, Sagisawa Fumika, Hojo Karen, Takafuji Kako, Honda Mio, Kita Hinako, Nanjo Hikaru",,Trust me,Trust me,21,27,132.110092,535,0,7,87
1647,375,1050,4,"Ichinose Shiki, Abe Nana, Sakuma Mayu, Sagisawa Fumika, Hojo Karen, Takafuji Kako, Honda Mio, Kita Hinako, Nanjo Hikaru",,Trust me,Trust me,22,32,132.110092,816,0,7,209
1648,806,8006,4,"Tada Riina, Kimura Natsuki",collab,タッタ,Tatta,1,6,133.333333,64,24,0,0
1649,806,8006,4,"Tada Riina, Kimura Natsuki",collab,タッタ,Tatta,2,13,133.333333,181,20,0,0
1650,806,8006,4,"Tada Riina, Kimura Natsuki",collab,タッタ,Tatta,3,18,133.333333,169,274,38,0
1651,806,8006,4,"Tada Riina, Kimura Natsuki",collab,タッタ,Tatta,4,26,133.333333,392,212,160,0
1652,21,5003,4,"Shimamura Uzuki, Mimura Kanako, Ogata Chieri, Maekawa Miku, Futaba Anzu, Shibuya Rin, Tada Riina, Nitta Minami, Kanzaki Ranko, Anastasia, Honda Mio, Akagi Miria, Jougasaki Rika, Moroboshi Kirari",,GOIN'!!!,GOIN'!!!,11,6,125.4117865,74,58,0,0
1653,21,5003,4,"Shimamura Uzuki, Mimura Kanako, Ogata Chieri, Maekawa Miku, Futaba Anzu, Shibuya Rin, Tada Riina, Nitta Minami, Kanzaki Ranko, Anastasia, Honda Mio, Akagi Miria, Jougasaki Rika, Moroboshi Kirari",,GOIN'!!!,GOIN'!!!,12,16,125.4117865,94,34,60,153
1654,305,1024,3,"Ootsuki Yui, Himekawa Yuki, Katagiri Sanae, Aiba Yumi, Ichihara Nina",,きみにいっぱい☆,Kimi ni Ippai☆,11,5,122.727273,63,42,0,0
1655,305,1024,3,"Ootsuki Yui, Himekawa Yuki, Katagiri Sanae, Aiba Yumi, Ichihara Nina",,きみにいっぱい☆,Kimi ni Ippai☆,12,16,122.727273,133,33,76,115
1656,815,8015,2,Kawashima Mizuki,collab,Hello Especially,Hello Especially,1,6,127.346939,59,36,0,0
1657,815,8015,2,Kawashima Mizuki,collab,Hello Especially,Hello Especially,2,12,127.346939,112,72,0,0
1658,815,8015,2,Kawashima Mizuki,collab,Hello Especially,Hello Especially,3,17,127.346939,174,134,2,0
1659,815,8015,2,Kawashima Mizuki,collab,Hello Especially,Hello Especially,4,24,127.346939,236,219,51,0
1665,390,2024,2,"Ichinose Shiki, Ninomiya Asuka",,バベル,Babel,1,9,129.52381,133,18,0,0
1666,390,2024,2,"Ichinose Shiki, Ninomiya Asuka",,バベル,Babel,2,14,129.52381,203,26,0,0
1667,390,2024,2,"Ichinose Shiki, Ninomiya Asuka",,バベル,Babel,3,19,129.52381,327,82,17,0
1668,390,2024,2,"Ichinose Shiki, Ninomiya Asuka",,バベル,Babel,4,27,129.52381,521,135,45,0
1669,373,9020,4,"Maekawa Miku, Anastasia, Ninomiya Asuka, Ootsuki Yui, Himekawa Yuki",,Starry-Go-Round,Starry-Go-Round,5,30,131.06383,523,128,157,186
1670,80,3045,1,Igarashi Kyoko,solo,恋のHamburg♪,Koi no Hamburg♪,5,29,122.823529,251,94,263,336
1671,378,2019,2,"Kamijo Haruna, Araki Hina",,Needle Light,Needle Light,5,29,128.148148,388,91,76,333
1672,81,3043,2,Ninomiya Asuka,solo,共鳴世界の存在論,Kyoumei Sekai no Ontology,5,30,122.526316,688,76,122,111
1673,383,2023,3,"Hisakawa Nagi, Hisakawa Hayate",,O-Ku-Ri-Mo-No Sunday!,O-Ku-Ri-Mo-No Sunday!,5,30,130.758621,422,50,222,305
1674,82,3041,3,Ootsuki Yui,solo,Radio Happy,Radio Happy,5,29,129.090909,534,48,105,312
1675,373,9020,4,"Maekawa Miku, Anastasia, Ninomiya Asuka, Ootsuki Yui, Himekawa Yuki",,Starry-Go-Round,Starry-Go-Round,101,30,131.06383,517,120,157,186
1676,378,2019,2,"Kamijo Haruna, Araki Hina",,Needle Light,Needle Light,101,29,128.148148,388,91,76,333
1677,383,2023,3,"Hisakawa Nagi, Hisakawa Hayate",,O-Ku-Ri-Mo-No Sunday!,O-Ku-Ri-Mo-No Sunday!,101,29,130.758621,411,52,222,313
1678,22,5004,4,"Shimamura Uzuki, Shibuya Rin, Honda Mio",,できたて Evo! Revo! Generation!,Dekitate Evo! Revo! Generation!,11,6,126.896552,80,66,0,0
